Tuklatská;0;10000;all;Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace;Městská část Praha 10
U vozovny;0;10000;all;Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace;Městská část Praha 10
V úžlabině;0;10000;all;Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace;Městská část Praha 10
Ve stínu;0;10000;all;Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace;Městská část Praha 10
Vinohradská;0;10000;all;Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace;Městská část Praha 10
Vrátkovská;0;10000;all;Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace;Městská část Praha 10
Vrbčanská;0;10000;all;Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace;Městská část Praha 10
Vykáňská;0;10000;all;Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace;Městská část Praha 10
Bajkalská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Bělocerkevská;0;10000;even;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Benešovská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Bratří Čapků;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Čeljabinská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Dukelská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Gruzínská;9; 20;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Hradešínská;58;10000;even;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Hradešínská;63;10000;odd;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Irkutská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Jakutská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Jerevanská;12; 16;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Karpatská;11;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Korunní;108;108;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Krasnojarská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Krátká;2; 10;even;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Kubánské náměstí;1; 11;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Kišiněvská;11;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Litevská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Murmanská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Nad olšinami;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Nad Primaskou;1;1;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Nad Primaskou;1;1;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Nad Primaskou;1;1;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Omská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Pod Rapidem;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Ruská;114;10000;even;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Šrobárova;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Tulská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
U zdravotního ústavu;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Užocká;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
V olšinách;1; 41;odd;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
V předpolí;21;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Vlašimská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Volyňská;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Vršovická;69;10000;odd;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Za strašnickou vozovnou;0;10000;all;Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace;Městská část Praha 10
Akademická;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Bacháčkova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Bakalářská;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Božecká;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Bydžovského;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Cerhenická;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Dřevčická;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Dubského;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Gollova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Heldova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Hostýnská;12;12;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Hostýnská;14;14;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Chládkova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Chotouňská;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Chotutická;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Janderova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
K Červenému dvoru;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Kampanova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Kaňkova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Káranská;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Kodicilova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Kolonie u obecní cihelny;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Lipecká;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Malešická;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Malešické náměstí;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Marciho;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Mistrovská;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Mölzerova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Na Třebešíně;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Na universitním statku;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Na úseku;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Nad kapličkou;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Nad Třebešínem I;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Nad Třebešínem II;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Nad Třebešínem III;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Nad Vodovodem;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Niederleho;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Okrajní;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Počernická;0;10000;odd;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Pod kapličkou;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Pod Třebešínem;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Pod Viktorkou;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Polygrafická;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Prorektorská;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Rektorská;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Skřivanská;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Slunečná;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Strnadova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Tomsova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Troilova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
U krbu;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
U tvrze;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Ungarova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Univerzitní;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Útulná;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Vydrova;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Za stadionem;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Za Třebešínem;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Zálužanského;0;10000;all;Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace;Městská část Praha 10
Aldašínská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Běžná;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Bolinská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Čelná;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Do vršku;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Dolínecká;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Doubravčická;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Dubečská;12;10000;even;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Dubečská;23;10000;odd;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Dürerova;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Goyova;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Hájecká;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Jevanská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
K háječku;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Konojedská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Karafiátová;2; 48;even;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Královická;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Křenická;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Mokřanská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Mukařovská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Na padesátém;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Na výhledech;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
náměstí Mezi zahrádkami;1; 12;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Narcisová;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Nedvězská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Olešská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Ostružinová;40;10000;even;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Pampelišková;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Pivoňková;53; 59;odd;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Plošná;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Podléšková;2; 22;even;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Pomněnková;10; 44;even;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Prusická;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Přetlucká;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Rembrandtova;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Rozmarýnová;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Rubensova;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Slunečnicová;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Sluštická;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Strašínská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Středová;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Světická;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Šalvějová;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Štíhlická;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Tehovská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Tulipánová;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Uhříněveská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Vyžlovská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Želivecká;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Žernovská;0;10000;all;Základní škola, Praha 10, Olešská 2222/18, příspěvková organizace;Městská část Praha 10
Fialková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Harlacherova;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Hledíková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Hvozdíková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Chrpová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Jabloňová;55;10000;odd;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Jabloňová;84;10000;even;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Jahodová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Jasmínová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Jiříčkové;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Jiřinková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Kalinová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Kamelova;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Kapraďová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Karafiátová;50;10000;even;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Konvalinková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Kopretinová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Kosatcová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Leknínová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Macešková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Malinová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Mateřídoušková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Mattioliho;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Mikanova;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Mládežnická;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Nad meandry;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
náměstí Mezi zahrádkami;13; 23;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Ostružinová;2; 38;even;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Petrklíčová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Pivoňková;76;76;even;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Pivoňková;61;10000;odd;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Platanová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Podléšková;61;61;odd;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Podléšková;24;24;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Pomněnková;46;10000;even;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Práčská;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Přesličková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Rybízová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Sasanková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Sněženková;0;10000;odd;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Strašnická;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Šafránová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Škábova;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Švehlova;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Topolová;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Velenovského;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
Zvonková;0;10000;all;Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace;Městská část Praha 10
28. pluku;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Altajská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Archangelská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Arménská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Baškirská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Bělocerkevská;0;10000;odd;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Bulharská;26;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
K louži;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Kavkazská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Kazašská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Kodaňská;65;10000;odd;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Kodaňská;34;10000;even;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Konopišťská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Magnitogorská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Moldavská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Moskevská;66; 86;even;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Moskevská;59; 67;odd;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Na Míčánkách;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Na zájezdu;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
náměstí Svatopluka Čecha;7;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Novorossijská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Pod soutratím;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Přípotoční;19;10000;odd;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Přípotoční;10;10000;even;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Ruská;60; 112;even;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Ruská;45; 83;odd;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Tádžická;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Taškentská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Tolstého;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Turkmenská;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
U Roháčových kasáren;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Uzbecká;0;10000;all;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Vršovická;56; 68;even;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Vršovická;39; 65;odd;Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace;Městská část Praha 10
Bartoškova;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Borodinská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Černomořská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Donská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Francouzská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Charkovská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
K Botiči;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Košická;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Kozácká;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
